center_code,center_name,hq_name,city,facility,status,region,state,country,property_lat,property_long,property_id,center_address,center_phone,center_pincode,enable_bag_guide,is_bagging_allowed,sort_code,region1,parent_center,property_facility_id
INAPAAPM,Kavali_AutoNgr_D,Kavali_AutoNgr_D (Andhra Pradesh),Kavali,DC,Inactive,South,Andhra Pradesh,India,14.8891,79.9906,d4da563c-86cb-4eca-a357-fe3c8813f72c,"#19-4-91,Auto nagar,Kavali,Andhra Pradesh-524201",,524201,FALSE,FALSE,KVZ/ATO,South,Ongole_AutoNagar_I,d92636a3-2213-4cf4-96b8-e1488c965ef8
IND487001AAA,Narsingpur_JrjolDPP_D,Narsingpur_JrjolDPP_D (Madhya Pradesh),Narsinghpur,DC,Inactive,West,Madhya Pradesh,India,22.94837,79.1926,01ca7b0f-d421-4eaa-8fb9-a08047cd847b,Shop no 5 in front of dream india school Jarjola Road kandeli road Narsinghpur 487001  ,,487001,FALSE,FALSE,NU/JRJ,West,Jabalpur_PadwarKalan_I,ac320202-a540-4824-89b6-8582659137f9
INAPAMNH,Araku_Ravalaguda_DPP,Araku_Ravalaguda_DPP (Andhra Pradesh),Araku,DC,Inactive,South,Andhra Pradesh,India,18.31703,82.89249,3ab630b4-abe0-4a3f-a0fb-5097de912b0e,"Dr.no: 0-01, Ravalaguda viillage, R dumbriguda road, near Govt School, araku valley 531149	",,531149,FALSE,TRUE,ARA/RVA,South,Visakhapatnam_AutoNgr_H,b0233c6d-a3c4-4a4c-97ee-efd72d1bff69
INAPAPCK,Visakhapatnam_KNMSchool_D,Visakhapatnam_KNMSchool_D (Andhra Pradesh),Visakhapatnam,DC,Active,South,Andhra Pradesh,India,17.727415,83.29343,5a2a0be4-2b50-4d03-86b8-97b4d50758f0,"#43-4-5/1, Subba Lakshmi Nagar,Railway New Colony, Visakhapatnam, Andhra Pradesh-530016",7036416761,530016,FALSE,TRUE,VIS/KNM,South,Visakhapatnam_AutoNgr_H,b0233c6d-a3c4-4a4c-97ee-efd72d1bff69
INHRAAJS,Faridabad_YadavClny_D,Faridabad_YadavClny_D (Haryana),Faridabad,DC,Active,North,Haryana,India,28.331,77.328,dcfaf66a-5455-4456-bb95-98c3c093704b,"plot no -120 yadav colony, near zenith nursing home, ballabgarh , HRY 121004",8800911620,121004,FALSE,TRUE,FBD/YDV,North,Faridabad_Sector27_I,a8edbcb1-b0a6-4339-bf99-631776f2b76b
IND736146AAA,Mathabhang_Pshimpra_D,Mathabhang_Pshimpra_D (West Bengal),Mathabhanga,DC,Active,East,West Bengal,India,26.342424,89.21235,bd977655-4389-4224-b489-d51b3d08d0a2," Paschimpara,  Holding No 26/1Ward No - 3, Mathabhanga, Dist - Cooch Behar, Pin - 736146",9614295299,736146,FALSE,TRUE,MHBA/PSH,East,Siliguri_Fulbari_H,28c6e6a0-159c-4423-878f-94678031ac3c
INASAMCK,Agomani_Shenagar_DPP,Agomani_Shenagar_DPP (Assam),Agomani,DC,Active,East,Assam,India,26.197945,89.784615,945c8cad-31e3-4fb8-bf6d-95bb53006c35,"Vill- Shenagar, P.O. & Agomani - Agomani, Dist- Dhubri, Assam. Pin - 783335",,783335,FALSE,TRUE,AGN/SNG,East,Siliguri_Fulbari_H,28c6e6a0-159c-4423-878f-94678031ac3c
INCGAOCR,Kirandul_Bacheli_D,Kirandul_Bacheli_D (Chhattisgarh),Kirandul,DC,OnBoarding,West,Chhattisgarh,India,18.704405,81.253654,79c45441-dad0-432d-a322-8ab7d7024891,"Shop No. 1, Shopping Complex Ward No. 4 Near RES Colony   Bacheli Dantewada 494553",8815181632,494553,FALSE,TRUE,KIR/BAH,West,Jeypore_Bariniput_I,af149dcc-bdcc-43ed-b86a-e79495dcdac8
INPBAORF,Begowal_PinkMrkt_D,Begowal_PinkMrkt_D (Punjab),Begowal,DC,Active,North,Punjab,India,31.615208,75.51723,2d439e1b-286b-4ac1-9cac-880550e160ba,"Next to Begowal post Office,Near Pink Market,Tahli Road,Begowal,Kapurthala,Punja 144621",8360697350,144621,FALSE,TRUE,BEG/PIN,North,Jalandhar_QajiMandi_P,c130c322-cb41-4d40-a102-8b6d0e21fc6c
INJHAPBM,Ranchi_Temp1_L,Ranchi_Temp1_L (Jharkhand),Ranchi,SC,Inactive,East,Jharkhand,India,23.274523,85.417725,abfba79c-c89c-4967-aa44-b55495025f24,"m/s Arya Steels Pvt Ltd, khata 11,13,16,27, 38,42, Khasra nos: 558, 559, 560,561,562,563,564,565,566,567, Namkom, Gankre (Rampur), Ranchi, 834010",,834010,FALSE,FALSE,RAN/EMP,East,Ranchi_AshokNgr_L,57a24a8a-dfda-4a07-8441-272402055db0
IND736165AAA,Pundibari_StatonRD_D,Pundibari_StatonRD_D (West Bengal),Cooch Behar,DC,Active,East,West Bengal,India,26.410597,89.384224,6dee5273-36ec-451e-8fe3-8f97ed6ae8dc,"Vill Hoglabari, Station Road, Post Pundibari, Dist Coochbehar WB 736165",7679255668,736165,FALSE,TRUE,PQZ/STT,East,Siliguri_Fulbari_H,28c6e6a0-159c-4423-878f-94678031ac3c
INAPAPZV,Kandukur_SanthoshNagar_D,Kandukur_SanthoshNagar_D (Andhra Pradesh),Kandukur,DC,Active,South,Andhra Pradesh,India,15.221386,79.89978,f8ebadcf-b3b7-4b07-8346-2c6c6b6dd2c6,"# 22-1-43/A, Balaramaya Thota, 4th Line Revenue Ward No;2, Kandukur, Prakasham, Andhra Pradesh-523105",9491192133,523105,FALSE,TRUE,KAN/SAN,South,Ongole_AutoNagar_I,d92636a3-2213-4cf4-96b8-e1488c965ef8
IND825102AAA,Phusro_RhmgjDPP_D,Phusro_RhmgjDPP_D (Jharkhand),Phusro,DC,Active,East,Jharkhand,India,23.764141,85.99263,ece9025e-c8aa-4127-9606-ec06821dc6d0,"SHANTI ENTERPRISES , Near Ram Ratan High School , Apna Bazar Road , Pin - 825102",,825102,FALSE,TRUE,AMLO/RHM,East,Dhanbad_Tilabani_H,489eac86-a0ee-44a8-a33d-71a697649705
INAPAALJ,Konakanamitla_VeduralaPdu_DPP,Konakanamitla_VeduralaPdu_DPP (Andhra Pradesh),Konakanamitla,DC,Inactive,South,Andhra Pradesh,India,15.631506,79.433174,dbb05dcd-0ccc-48a5-8a52-5e9154049765,"H. NO. 3-1B, S C COLONY, THUVVAPADU, MUNAKANAMETTLA, PRAKASAM DISTRICT",,523241,FALSE,FALSE,KKM/VRP,South,Ongole_AutoNagar_I,d92636a3-2213-4cf4-96b8-e1488c965ef8
INCGAACS,Baikunthpur_ChirmiriRd_DPP,Baikunthpur_ChirmiriRd_DPP (Chhattisgarh),Baikunthpur,DC,Inactive,West,Chhattisgarh,India,23.254963,82.54798,d9b4e3d8-94d2-4987-993c-6ac3ebf83272,"Chirmiri road Mahalpara Baikunthpur, Koriya, Chhattisgarh-497335",,497335,FALSE,TRUE,BKT/CHR,West,Bilaspur_Dylband_I,ccd48c2d-638a-4339-aaec-add6e2c5b389
INAPANTO,Chintalpudi_KMRd_D,Chintalpudi_KMRd_D (Andhra Pradesh),Chintalpudi,DC,Active,South,Andhra Pradesh,India,17.068977,80.98733,23fd5fb8-ffff-4589-a372-b859123c0ec3,"#13-189,Ganta vari street,Chintalapudi,Andhra Pradesh-534460",6300069432,534460,FALSE,TRUE,CTP/KMR,South,Eluru_AutoNagar_I,f0b0cee9-ff5c-4464-9e6d-89834df5b4c4
IND523357AAB,Giddalur_Nrvaroad_D,Giddalur_Nrvaroad_D (Andhra Pradesh),Giddalur,DC,Inactive,South,Andhra Pradesh,India,15.378091,78.93053,8366dd77-9416-4cec-91f4-10375635cba2,"#8-17-34/4/A5,Narva road,Revenue ward 8,Giddalur,Andhra Pradesh-523357",,523357,FALSE,FALSE,GID/NRV,South,Ongole_AutoNagar_I,d92636a3-2213-4cf4-96b8-e1488c965ef8
INWBALVG,Birpara_BirparaClg_DPP,Birpara_BirparaClg_DPP (West Bengal),Birpara,DC,Active,East,West Bengal,India,26.724283,89.13434,5a59e27c-1135-4499-b467-ab1ea5238c92,"Birpara College para, kalibari, Pin code-735204",,735204,FALSE,TRUE,BOR/BPC,East,Siliguri_Fulbari_H,28c6e6a0-159c-4423-878f-94678031ac3c
INPBAAFJ,Goindwal_Fatehabad_D,Goindwal_Fatehabad_D (Punjab),Goindwal,DC,Active,North,Punjab,India,31.369421,75.14011,286c7050-3dbd-4b37-87ff-994928870ddf,"Tarntaran-Kapurthala Road, Goindwal, Near Allahabad Bank,Tarntaran, PB 143422",8437795602,143422,FALSE,TRUE,GND/FTH,North,Jalandhar_QajiMandi_P,c130c322-cb41-4d40-a102-8b6d0e21fc6c
IND743503AAA,Bishnupur_MhnprDPP_D,Bishnupur_MhnprDPP_D (West Bengal),Bishnupur-CCU,DC,Inactive,East,West Bengal,India,22.335688,88.281075,c6674240-5548-4bb0-9b3a-8a94e09eaa0d,"VILL+PO- MOHANPUR, BISHNUPUR, SOUTH 24 PARGANAS, 743503",,743503,FALSE,TRUE,BSH/MHN,East,CCU_New Alipore_DPC,c41f8394-d9f5-4046-9911-113f95beff3a
INDLAMMF,Delhi_SouthWest_INT,Delhi_SouthWest_INT (Delhi),Delhi,CP,OnBoarding,North,Delhi,India,28.554926,77.0327,ef1ae8eb-1be0-4d2e-a824-297d2d23a44b,"109, Haveli Wala, Dhoolsiras, South West Delhi, Delhi 110077",,110077,FALSE,FALSE,DEL/SWT,North,Delhi_Bamnoli_INT,e5d23069-6cf9-4c9e-b3e2-7bd48d098b89
INRJASID,Bharatpur_SubhashNagar_SF,Bharatpur_SubhashNagar_SF (Rajasthan),Bharatpur,SC,Deboarding,North,Rajasthan,India,27.214622,77.47925,3fec9d6a-3b5c-4c0d-bd4d-390d5996aeaf,"Near Barrier Chouwk, Janjgir Champa,321001",,321001,FALSE,TRUE,BHA/UBH,North,Alwar_TuleraRoad_I,97bfbc68-bbd8-45ec-b6c8-81363e4bf5ef
INMPARWR,Indore_LasudiaMoriAir_L,Indore_LasudiaMoriAir_L (Madhya Pradesh),Indore,SC,Deboarding,West,Madhya Pradesh,India,22.774853,75.90699,94f01d90-dc89-4185-a83d-c62143180ec8,"Village Pipliya Kumar, Survey Nos 4/2/6, 4/2/4, 4/2/5, T.T. Nagar, Dewas Naka, Indore,( M.P.) 452010.",,452010,FALSE,FALSE,AIDH,West,Indore_Manglaya_L,cfcae01f-0a6e-4fd1-ae0f-a86c644b9786
IN534112A1A,Nallajerla_Anntpalli_D,Nallajerla_Anntpalli_D (Andhra Pradesh),Nallajerla,DC,Active,South,Andhra Pradesh,India,16.952936,81.41199,828b2b65-b9a0-4181-a15d-2aeecf18c109,"Tirumala Grand,Near Dhiman Family restaurent,Nallajarla,West Godavari,Andhra Pradesh-534112",7702478287,534112,FALSE,TRUE,NLJ/ANT,South,Eluru_AutoNagar_I,f0b0cee9-ff5c-4464-9e6d-89834df5b4c4
IN504296A1C,Kaghaznagar_MgRd_DPP,Kaghaznagar_MgRd_DPP (Telangana),Kaghaznagar,DC,Active,South,Telangana,India,19.347551,79.48318,47ab27a5-7e25-48bc-a699-5486c05721de,"1-14-245, Amit Saroji Building, MG Road, Opposite to Andhra Bank 504296",,504296,FALSE,TRUE,KGH/MGD,South,Chandrapur_Wandhari_I,0956cec1-cebe-486e-b5eb-011193f14842
INMHAMYK,Gondpipri_Vitthalwada_DPP,Gondpipri_Vitthalwada_DPP (Maharashtra),Gondpipri,DC,Active,West,Maharashtra,India,19.705782,79.75567,4ddaa58f-ce10-4e8b-9292-a2e66b9e635a,"c/o Kalidas Kashti, At Post Vitthalwada,Tal Gondpipri , Dist - Chandrapur Maharashtra - ",,442702,FALSE,TRUE,GND/VTW,West,Chandrapur_Wandhari_I,0956cec1-cebe-486e-b5eb-011193f14842
INWBAARY,Chanchal_Nayatola_DPP,Chanchal_Nayatola_DPP (West Bengal),Chanchal,DC,Active,East,West Bengal,India,25.389,88.00527,8c9aba8a-63bf-457d-aca9-382674a9b5c9,"Chanchal Nayatola, P.O. & P.S.: Chanchal Dist: Malda,  Pin Code: 732123 Landmark: Nayatola Jama Masjid",,732123,FALSE,TRUE,CNH/NYT,East,Malda_Tiakati_I,13873df7-fd94-4091-a7e9-68a5f3039e18
INORAMFV,Jeypore_Bariniput_D,Jeypore_Bariniput_D (Orissa),Jeypore,DC,Active,East,Orissa,India,18.857698,82.59612,10bf4129-f9ea-4b1b-8718-87f9b18d1826,"Near: Bariniput NH-43, Jeypore-Vizianagaram Rd, Jeypore, Odisha 764006",8249018341,764006,FALSE,TRUE,JEY/BAR,East,Jeypore_Bariniput_I,af149dcc-bdcc-43ed-b86a-e79495dcdac8
INWBAQEU,Darjeeling_Hillcard_K,Darjeeling_Hillcard_K (West Bengal),Darjeeling,KIOSK,Active,East,West Bengal,India,27.03148,88.256935,5d2b29a5-98d9-482e-b7cd-021e918fb8db,"Ava Art Gallery,Near Yamaha Scooty Showroom,Darjeeling Pin code 734101",6294002424,734101,FALSE,FALSE,DAR/HIK,East,Siliguri_Fulbari_H,28c6e6a0-159c-4423-878f-94678031ac3c
IND828111AAA,Dhanbad_Jharia_DC,Dhanbad_Jharia_DC (Jharkhand),Dhanbad,DC,Active,East,Jharkhand,India,23.745531,86.41109,14fd1965-c417-4fd5-91d9-b27c2e4bc2ea,"Beside- HDFC Bank, Opp Raj Ground Jharia, 828111.(Jharkhand)",7360020030,828111,FALSE,TRUE,DBD/JHD,East,Dhanbad_Tilabani_H,489eac86-a0ee-44a8-a33d-71a697649705
INWBAAOY,Alipurduar_Sobhaganj_D,Alipurduar_Sobhaganj_D (West Bengal),Alipurduar,DC,Active,East,West Bengal,India,26.494673,89.53006,c698e098-0bd2-4fcc-bb00-71b4a34fb0f1,Newtown.P.O Alipurduar.Dt.Alipurduar.Pin:736121,9733469429,736121,FALSE,TRUE,ALP/SBH,East,Siliguri_Fulbari_H,28c6e6a0-159c-4423-878f-94678031ac3c
IND342305AAB,Mathania_Central_DPP_2,Mathania_Central_DPP_2 (Rajasthan),Mathania,DC,Active,North,Rajasthan,India,26.538757,72.974236,b63492d0-6093-4408-9c38-0c3ebc743a80,"Dev Express, Bus stand, Mathania, 342305",,342305,FALSE,TRUE,MTH/CNT,North,Jodhpur_BasniPhase2_I,66e7d0fd-b810-4bb0-b533-809e9224ff87
INRJAPHX,Bansur_TransportNagar_D,Bansur_TransportNagar_D (Rajasthan),Bansur,DC,Active,North,Rajasthan,India,27.68822,76.34077,6caf1b85-d1ce-4e99-957c-b8212129d358,Shop no 11-12 Transport Nagar Bansur 301402,9784150162,301402,FALSE,TRUE,BAN/TRA,North,Alwar_TuleraRoad_I,97bfbc68-bbd8-45ec-b6c8-81363e4bf5ef
INORAOWI,Pottangi_TahasilColony_DPP,Pottangi_TahasilColony_DPP (Orissa),Pottangi,DC,Active,East,Orissa,India,18.563322,82.96121,92c87467-dea4-4e20-996b-6921990f1d76,"HN-26,At/po- Pottangi,Beside the Tahasil colony,Infront of Paper cup mill,orissa - 764039	",,764039,FALSE,TRUE,POT/TAH,East,Jeypore_Bariniput_I,af149dcc-bdcc-43ed-b86a-e79495dcdac8
INORAMYZ,Boipariguda_MainRd_DPP,Boipariguda_MainRd_DPP (Orissa),Boipariguda,DC,Inactive,East,Orissa,India,18.751095,82.43513,a100366b-ac1e-4f3a-a299-70089ead134b,"BAIPARIGUDA MAIN ROAD ,NEAR SBI BANK,BAIPARIGUDA KORAPUT,ODISHA 764043",,764043,FALSE,TRUE,BPG/MOO,East,Jeypore_Bariniput_I,af149dcc-bdcc-43ed-b86a-e79495dcdac8
IND732138AAA,Bamangola_Central_D_1,Bamangola_Central_D_1 (West Bengal),Bamangola,DC,Active,East,West Bengal,India,25.10899,88.36613,ed2c60ad-17b4-4227-816e-d32e347b8de7,"S/O Kulpada Sarkar, Kshidipada, Khiripara, Pakuahat, Bamangola, , Malda, West Bengal - 732138",8906309045,732138,FALSE,TRUE,BMN/CNT,East,Malda_Tiakati_I,13873df7-fd94-4091-a7e9-68a5f3039e18
INAPAMZS,Palakollu_Pollapalli_DPP,Palakollu_Pollapalli_DPP (Andhra Pradesh),Palakollu,DC,Active,South,Andhra Pradesh,India,16.52155,81.70772,759a0aeb-5952-4598-85c8-6452aa51e3a1,"D.no=12-594 NEAR:Grama sachavalayam,pollapalli,palakollu 534260",,534260,FALSE,TRUE,PKO/POP,South,Eluru_AutoNagar_I,f0b0cee9-ff5c-4464-9e6d-89834df5b4c4
INJHAMCQ,Bagodar_Bishungarh_DPP,Bagodar_Bishungarh_DPP (Jharkhand),Bagodar,DC,Active,East,Jharkhand,India,24.024048,85.736046,1a9dd474-2b43-4851-afce-8c7f1b60cc18,"At:- chedra, near Bharat gas office, post:- Bishungarh pincode:- 825312",,825312,FALSE,TRUE,BGD/BUA,East,Dhanbad_Tilabani_H,489eac86-a0ee-44a8-a33d-71a697649705
INPBAAGB,Jalandhar_ZNCM_H,Jalandhar_ZNCM_H (Punjab),Jalandhar,HUB,Inactive,North,Punjab,India,31.374128,75.59956,f778a048-8909-4337-a215-41c6adae0641,Jalandhar ZNCM,,144001,FALSE,FALSE,JAL/ZNC,North,Jalandhar_QajiMandi_P,c130c322-cb41-4d40-a102-8b6d0e21fc6c
INTSASEE,Warangal_Kareemabad_D,Warangal_Kareemabad_D (Telangana),Warangal,DC,OnBoarding,South,Telangana,India,17.965048,79.59094,953353f7-aa0a-4a07-af59-eae8a16d0bc0,"#17-1-316, Kareemabad, Warrangal- 506002",8985855919,506002,FALSE,TRUE,WAR/KAR,South,Warangal_BattupallyXrd_I,2709a296-46e9-4f8d-bb76-4c6e15330ad4
INRJAPTK,Pokhran_GandhiChowk_DPP,Pokhran_GandhiChowk_DPP (Rajasthan),Pokhran,DC,Active,North,Rajasthan,India,26.926582,71.91862,f6477644-c60a-4f8a-b5ac-6bea831e9e55,"Shop no. 6, Sai Tower, Opp Bishnoi Dharamshala, Jaisalmer Road, Pokhran, Rajasthan - 345021   ",,345021,FALSE,TRUE,POK/GAN,North,Jodhpur_BasniPhase2_I,66e7d0fd-b810-4bb0-b533-809e9224ff87
INORAQIQ,Semiliguda_SaraswatiNagar_D,Semiliguda_SaraswatiNagar_D (Orissa),Semiliguda,DC,OnBoarding,East,Orissa,India,18.702732,82.8467,a73e4ee0-45ae-48be-b781-c2caf36e26a5,"Nandpur Road,Semiliguda, NR-Gruhalaxmi, dist: Koraput, Pin code :-764036",,764036,FALSE,TRUE,SEM/SAR,East,Jeypore_Bariniput_I,af149dcc-bdcc-43ed-b86a-e79495dcdac8
INRJAAMY,Viratnagar_SBIBank_DPP,Viratnagar_SBIBank_DPP (Rajasthan),Viratnagar,DC,Active,North,Rajasthan,India,27.43258,76.17958,259147cc-7dd1-4069-a4e0-186c62a80132,SHREE SAI VRT COURIER SERVICES,,303102,FALSE,TRUE,VRT/SBI,North,Alwar_TuleraRoad_I,97bfbc68-bbd8-45ec-b6c8-81363e4bf5ef
INAPANSY,Rambilli_BeachRd_DPP,Rambilli_BeachRd_DPP (Andhra Pradesh),Rambilli,DC,Active,South,Andhra Pradesh,India,17.4644,82.92843,ca79c3e2-c1a7-44c5-a883-52aa03376261,"SHop no 2, beach road, rambili Junction 531061",,531061,FALSE,TRUE,RMB/BCR,South,Visakhapatnam_AutoNgr_H,b0233c6d-a3c4-4a4c-97ee-efd72d1bff69
IN829202A1A,Balumath_Basukinath_D,Balumath_Basukinath_D (Jharkhand),Balumath,DC,Active,East,Jharkhand,India,23.825125,84.79232,79e63c0d-83e3-4c04-a4ae-0b7ecb138f7a,"Murpa More Near Praveen Cement Murpa Road, Balumath 829202 (Jharkhand)",9771800806,829202,FALSE,TRUE,BLM/BSK,East,Ranchi_Sidroll_H,0ca71e78-3f0c-4db0-bbfc-ca9bc5a35bdb
INORALRR,Bahalda_Nimdhi_DPP,Bahalda_Nimdhi_DPP (Orissa),BAHALDA,DC,Active,East,Orissa,India,22.400604,86.082985,697af570-9761-4011-9af2-742738c28cbf,"AT- NIMDHI (RAIRANGPUR- TATA MAIN ROAD), PO/PS - BAHALDA, DIST- MAYURBHANJ, ODISHA, PIN- 757046",,757046,FALSE,TRUE,BHD/NMI,East,Jamshedpur_Asanbani_H,9097dc43-1184-4068-a038-6453f43cb7c9
IND733140AAA,Gangarampr_FulbaDPP_D,Gangarampr_FulbaDPP_D (West Bengal),Gangarampur,DC,Active,East,West Bengal,India,25.372526,88.60398,4615385d-273c-43fd-a6de-993a4b151da7,"VILL-FULBARI,P.O-BURIDIGHI,P.S-GANGARAMPUR,DIST-DAKSHIN DINAJPUR,PIN-733140",,733140,FALSE,TRUE,GRMP/FLB,East,Malda_Tiakati_I,13873df7-fd94-4091-a7e9-68a5f3039e18
IN816108A1A,Rajmahal_Mahajantoli_D,Rajmahal_Mahajantoli_D (Jharkhand),Rajmahal,DC,Active,East,Jharkhand,India,25.054836,87.82631,211402cc-7145-42f1-b45b-e5d16217801e,w/o-Md Aslam Mahajantoli Rajmahal Sahebganj 816108,7004526671,816108,FALSE,TRUE,RJM/MHT,East,Malda_Tiakati_I,13873df7-fd94-4091-a7e9-68a5f3039e18
INPBAPQG,Ludhiana_Khakt_D,Ludhiana_Khakt_D (Punjab),Ludhiana,DC,Active,North,Punjab,India,30.846556,75.95091,209d7c1b-1d36-45dc-b66f-887be76d3e8d,"Khasra No  21//28/1,28/2,28/3,28/4. 28/5, 58/6, 28/7, 28/8 Villages Khakat GT Road Ludhiana, Pin Code 141120",9815901006,141120,FALSE,TRUE,LDA/KKT,North,Ludhiana_Khakat_H,30b98a50-8d48-4947-a013-e548a103acf4
INTSALOI,Kukunoor_MDOfc_DPP,Kukunoor_MDOfc_DPP (Telangana),Kukunoor,DC,Inactive,South,Telangana,India,17.548433,81.15969,e12c4bc0-b672-435e-95ec-543359b2d7d3,W/Q Hanumantha Roa 3-22-232 Kukkunooru Near MD Office Kukunoor west Godavri Andhra Pradesh 507114,,507114,FALSE,TRUE,KUK/MDO,South,Eluru_AutoNagar_I,f0b0cee9-ff5c-4464-9e6d-89834df5b4c4
IND481661AAA,Mandla_Mharajpr_D,Mandla_Mharajpr_D (Madhya Pradesh),Mandla,DC,Inactive,West,Madhya Pradesh,India,22.588066,80.36238,31ebb17e-78b2-42d3-8b14-bc958d3186f3,"Hanuman Ji Ward the Main Road, Raipur Main Road, Opposite Girls Hr Sec School, Maharajpur, Mandla, MP 481661",,481661,FALSE,TRUE,GNS/MND,West,Jabalpur_PadwarKalan_I,ac320202-a540-4824-89b6-8582659137f9
INPBAAFN,Jalandhar_QajiMandi_D,Jalandhar_QajiMandi_D (Punjab),Jalandhar,DC,Active,North,Punjab,India,31.340082,75.610695,eeacce65-2a98-4f4b-b0a4-e4a7667a69b8,"Khasra No 17/14(5-19) near Highway (G T Road) Backside Blue dart office, Bypass Jalandhar (Punjab), 144004",8284099187,144004,FALSE,TRUE,JLN/QJD,North,Jalandhar_QajiMandi_P,c130c322-cb41-4d40-a102-8b6d0e21fc6c
INJHARKU,Ranchi_Namkum_D,Ranchi_Namkum_D (Jharkhand),Ranchi,DC,Active,East,Jharkhand,India,23.32515,85.37365,763f9453-c15d-4156-8c7d-edb30ae44cb5,"New London building Sadabahar chowk,Namkum 834010",7260855586,834010,FALSE,TRUE,RAN/MKA,East,Ranchi_Sidroll_H,0ca71e78-3f0c-4db0-bbfc-ca9bc5a35bdb
INRJAPCT,Khairthal_ShivTemple_D,Khairthal_ShivTemple_D (Rajasthan),Khairthal,DC,Inactive,North,Rajasthan,India,27.809105,76.635315,ace324ad-0339-4971-b6c0-85f25d428f52,"Harsoli Road opp Salja Craser Khairthal, Pahel, Rajasthan- 301404",9784150162,301404,FALSE,FALSE,KHA/SHI,North,Alwar_TuleraRoad_I,97bfbc68-bbd8-45ec-b6c8-81363e4bf5ef
INJHAAEN,Bundu_SubashChwk_DPP,Bundu_SubashChwk_DPP (Jharkhand),Bundu,DC,Active,East,Jharkhand,India,23.16715,85.58546,92ab3c96-6e34-45c6-a799-ec6c150a8d56,"Subash chowk Block Road,Bundu,Pin-835204,Ranchi",,835204,FALSE,TRUE,BDU/SBS,East,Ranchi_Sidroll_H,0ca71e78-3f0c-4db0-bbfc-ca9bc5a35bdb
IND573211AAA,Holnrsipur_BypssDPP_D,Holnrsipur_BypssDPP_D (Karnataka),Holenarasipur,DC,Inactive,South,Karnataka,India,12.92115,77.64631,2b67fc40-c739-476f-9ab8-3a01445c4780,"#388 NEAR GUTTAMMA THAMMEGOWDA KALYANAMANTAPA , BYPASS ROAD HOLENARSIPUR,573211

",,573211,FALSE,TRUE,HLN/BYP,South,Hassan_Pandrnga_I,3748fda0-2fec-47f7-8a09-c972fb1f8957
IN523333A1B,Cumbum_Satyamatpl_D,Cumbum_Satyamatpl_D (Andhra Pradesh),CumbumAP,DC,Deboarding,South,Andhra Pradesh,India,15.578612,79.109055,791fd9a7-212d-45ae-afb1-e40f58769ebb,"#12-29C1,Sangaveedi,Opp Andhra Pragathi Grameena bank,Cumbum,Andhra Pradesh-523333",7702637537,523333,FALSE,FALSE,CBM/STP,South,Ongole_AutoNagar_I,d92636a3-2213-4cf4-96b8-e1488c965ef8
INJHARNA,Madhupur_Baramsoli_DPP,Madhupur_Baramsoli_DPP (Jharkhand),Madhupur,DC,Active,East,Jharkhand,India,24.186865,86.946976,46fafc52-ec50-4a63-b2aa-4b10b4d6ddad,"Gram Baramsoli, Post- Asna, Subdivision- Madhupur, P.S- Palojori. Pincode- 814146. District- Deoghar	",,814146,FALSE,TRUE,MAD/BAR,East,Dhanbad_Tilabani_H,489eac86-a0ee-44a8-a33d-71a697649705
INJHAMKL,Chaibasa_NewClnyTungri_D,Chaibasa_NewClnyTungri_D (Jharkhand),Chaibasa,DC,Active,East,Jharkhand,India,22.537,85.812,a365c157-7036-423c-aece-0d62d19602d5,New colony tungri behind aneja house chandan jha building Chaibasa west singhbhum 833201,9934825621,833201,FALSE,TRUE,CBA/NCT,East,Jamshedpur_Asanbani_H,9097dc43-1184-4068-a038-6453f43cb7c9
IND144205AAA,Dasuya_AdrshNgr_D,Dasuya_AdrshNgr_D (Punjab),Dasuya,DC,Inactive,North,Punjab,India,31.819849,75.662315,c1fd34b4-1b7c-401e-a21d-0a426415505e,"Adarsh Nagar Cinema Chowk, Ward No. 7, V.P.O Dasuya Pin code 144205",9877273242,144205,FALSE,FALSE,DZA/ADS,North,Jalandhar_QajiMandi_P,c130c322-cb41-4d40-a102-8b6d0e21fc6c
IND563101AAA,Kolar_ShryaDPP_D,Kolar_ShryaDPP_D (Karnataka),Kolar,DC,Inactive,South,Karnataka,India,13.134358,78.13178,74d0e31d-e454-492a-9477-b0b7b01af6a2,"#722,1 st main Road, Opp. Shreya Hospital, Kolar, Karnataka, 563101",,563101,FALSE,FALSE,KQZ/SHR,South,Bengaluru_Bomsndra_PC,8980c903-a1ae-4e18-9dd3-0dcfe0cf4740
IND144401AAB,Phagwara_Lovely_D,Phagwara_Lovely_D (Punjab),Phagwara,DC,Inactive,North,Punjab,India,31.255878,75.70546,cbfb2079-fd86-42ca-8bb1-5c7a623e75ee,"Division of International Affairs, Lovely Professional University, Jalandhar - Delhi G.T. Road, Phagwara, Punjab 144401",,144401,FALSE,TRUE,PGW/LVL,North,Jalandhar_QajiMandi_P,c130c322-cb41-4d40-a102-8b6d0e21fc6c
INJHANQT,Gobindpur_KhuntiRd_D,Gobindpur_KhuntiRd_D (Jharkhand),Gobindpur,DC,Deboarding,East,Jharkhand,India,23.078415,84.99488,d0a108de-d1fb-41e7-8ba2-68658e0d1e7b,"Khunti Rd, Gobindpur, Jharkhand 835234",8825355819,835234,FALSE,FALSE,GBP/KTR,East,Ranchi_Sidroll_H,0ca71e78-3f0c-4db0-bbfc-ca9bc5a35bdb
